"Année","Consommation annuelle totale de l'adresse (MWh)","Consommation annuelle moyenne par logement de l'adresse (MWh)","Consommation annuelle moyenne de la commune (MWh)","adresse","numero_dpe","etiquette_dpe","etiquette_ges","annee_construction","surface_habitable_logement","conso_5 usages_ef","emission_ges_5_usages","cout_total_5_usages","nombre_appartement"
2024,32.058,2.671,2.631,"10 AVENUE MATIGNON 750 PARIS","2475E1924946K","D","D",1800,105.8,22287.4,5154.6,2071,11
2024,44.539,2.784,2.631,"13 RUE MAYET 750 PARIS","2475E0034250I","D","D",1945,61.2,12977.8,2874.1,1148,15
2024,13.288,1.022,2.631,"35 RUE MAZARINE 750 PARIS","2475E3509338O","D","D",1998,44.3,6772.1,1416,785,14
2024,127.702,3.451,2.631,"55 RUE MESLAY 750 PARIS","2475E3879526O","E","B",1920,63,7978.6,597,1697.1,37
2024,27.285,1.436,2.631,"80 RUE MICHEL ANGE 750 PARIS","2475E3164597H","F","F",1945,80.5,24652.9,7891.9,3726,21
2024,39.547,1.318,2.631,"6 RUE MICHEL ANGE 750 PARIS","2475E1357455V","D","D",1958,43,8619.1,1900.6,620,22
2024,312.722,4.964,2.631,"18 RUE MIRABEAU 750 PARIS","2475E2769579H","D","B",1991,70.5,6299.5,451.2,1383,60
2024,114.7,10.427,2.631,"34 AVENUE MONTAIGNE 750 PARIS","2475E0194284M","E","D",1913,17.6,4162.1,664.3,561,12
2024,84.519,2.167,2.631,"8 RUE MOUTON DUVERNET 750 PARIS","2475E0976393P","E","D",1930,36.8,7704.2,1213.5,873,47
2024,88.458,1.638,2.631,"130 BOULEVARD MURAT 750 PARIS","2475E2796385H","E","E",1933,65,18042.2,3365.3,1653.8,55
2024,34.848,1.742,2.631,"22 RUE MURILLO 750 PARIS","2175E1048609A","F","F",1970,62.2,20953.9,4707.1,1379,20
2024,14.752,1.229,2.631,"65 RUE MYRHA 750 PARIS","2475E2679956G","D","D",1945,27.4,5648,1230.8,629,14
2024,26.259,2.188,2.631,"10 RUE MYRHA 750 PARIS","2475E4281773P","D","B",1945,16.4,1913.1,130.8,521,11
2024,41.604,2.6,2.631,"43 RUE NOLLET 750 PARIS","2475E1790816O","F","E",1920,96.6,28911.2,6109.3,2193,20
2024,28.531,1.678,2.631,"62 RUE OBERKAMPF 750 PARIS","2475E0651501T","C","C",2018,30.5,2909.7,625,356.3,17
2024,48.108,4.009,2.631,"15 BOULEVARD ORNANO 750 PARIS","2475E3854919D","F","C",NA,47,8340.3,633.2,1776.8,13
2024,46.19,3.849,2.631,"15 BOULEVARD ORNANO 750 PARIS","2475E3854919D","F","C",NA,47,8340.3,633.2,1776.8,13
2024,79.994,3.478,2.631,"5 AVENUE PARMENTIER 750 PARIS","2475E2152173X","E","E",1945,56.1,12908.5,2862.6,1141,40
2024,41.298,2.065,2.631,"52 BOULEVARD PASTEUR 750 PARIS","2475E0504560E","E","B",1945,21.6,2941.6,215.5,568,21
2024,28.879,2.063,2.631,"45 AVENUE PAUL DOUMER 750 PARIS","2475E1773360E","F","F",1930,55.2,19991.7,4492.2,1425,17
2024,35.7,1.623,2.631,"3 RUE PAUL JEAN TOULET 750 PARIS","2475E3318101H","C","C",1987,46,4232.4,906.4,627.9,22
2024,102.31,5.385,2.631,"21 RUE PELLEPORT 750 PARIS","2475E1158949Z","D","B",1986,77,8349.3,624.3,1407.8,19
2024,78.79,3.03,2.631,"55 BOULEVARD PEREIRE 750 PARIS","2475E0752019V","D","D",1965,77.5,11758.3,2617.1,804,70
2024,69.257,1.979,2.631,"41 RUE PETIT 750 PARIS","2475E3691577T","C","C",1985,40,4851.9,1028.6,733.5,23
2024,31.831,1.326,2.631,"79 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E0467471R","D","D",1970,30.6,4610.7,1008.5,337,267
2024,86.795,2.63,2.631,"129 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E1240684Q","D","D",1945,57.3,11223.9,2463,1066,45
2024,227.185,1.235,2.631,"88 RUE PHILIPPE DE GIRARD 750 PARIS","2475E0132397F","D","D",1976,57.2,11449.9,2489.9,861,193
2024,807.962,3.706,2.631,"54 RUE PHILIPPE DE GIRARD 750 PARIS","2475E0036490M","C","C",1977,63.9,7719.9,1662.8,559.4,40
2024,24.28,1.868,2.631,"34 RUE PIAT 750 PARIS","2475E4375337F","B","B",1977,65,4312,699.8,735.4,162
2024,216.024,2.634,2.631,"12 RUE PICCINI 750 PARIS","2475E1026144C","G","E",1930,16.5,5781.5,995.8,665,103
2024,70.481,2.61,2.631,"22 RUE PIERRE FONTAINE 750 PARIS","2475E2701034Y","E","B",1945,37.4,4516.5,299.4,1014,25
2024,43.04,2.869,2.631,"30 RUE PIERRE LEROUX 750 PARIS","2475E2561793N","G","C",1945,40.9,7817.7,573,1660,20
2024,32.614,0.652,2.631,"21 RUE POLIVEAU 750 PARIS","2475E0349253V","E","E",1977,30.1,9191.5,2002.1,694,49
2024,139.75,3.038,2.631,"25 RUE POPINCOURT 750 PARIS","2475E2504488M","D","B",1945,31.4,3304.2,219.9,784,41
2024,61.05,5.088,2.631,"13 RUE POPINCOURT 750 PARIS","2475E1128884Q","C","A",1997,75,5450.3,393.7,958.9,13
2024,25.568,0.691,2.631,"12 RUE POUCHET 750 PARIS","2475E0089842M","F","F",1960,20.5,7976,1761.6,561,50
2024,50.058,2.384,2.631,"11 RUE POULET 750 PARIS","2475E3861486S","E","B",1945,33.4,4077.6,267.3,931,23
2024,49.005,1.885,2.631,"17 PASSAGE RAGUINOT 750 PARIS","2475E4559683L","D","D",2004,49.9,8249.1,1803,836.7,26
2024,14.074,1.279,2.631,"12 PASSAGE RAMEY 750 PARIS","2475E1096219H","C","C",1971,81.1,10518.8,2335.1,729,98
2024,295.301,6.283,2.631,"24 RUE RAMPONEAU 750 PARIS","2475E2752030I","C","A",1990,46,3553.6,253.5,840.1,14
2024,135.463,4.838,2.631,"1 RUE RAOUL DUFY 750 PARIS","2475E2675173H","C","A",1989,87,6624.3,485.1,1425.7,98
2024,60.24,2.51,2.631,"31 BOULEVARD RASPAIL 750 PARIS","2475E4576000A","F","E",1945,28.4,9191.3,1814.4,1168,10
2024,45.053,1.877,2.631,"236 BOULEVARD RASPAIL 750 PARIS","2475E1556598E","G","F",1900,52.6,22526,5072.1,1984,26
2024,45.145,1.881,2.631,"2 RUE RAYMOND LOSSERAND 750 PARIS","2375E4543336R","C","C",1910,69,8987.7,1998,876.2,18
2024,95.338,1.362,2.631,"148 RUE RAYMOND LOSSERAND 750 PARIS","2475E4474618S","C","C",1976,60.7,7936,1091.8,787.2,70
2024,230.703,1.672,2.631,"146 RUE RAYMOND LOSSERAND 750 PARIS","2475E4456684Y","C","C",1975,65.3,7985.5,1096.8,795.2,138
2024,118.219,1.791,2.631,"19 RUE RAYNOUARD 750 PARIS","2475E0897659J","D","D",1934,30.1,6045.9,1495.4,522,65
2024,223.576,2.353,2.631,"62 RUE REGNAULT 750 PARIS","2475E2298216Y","C","C",1930,28,3327.5,510.4,521,101
2024,100.459,1.104,2.631,"33 RUE RENNEQUIN 750 PARIS","2475E1297526W","D","D",1965,32.7,5500.9,1209.4,397,96
2024,57.175,2.199,2.631,"44 RUE RICHARD LENOIR 750 PARIS","2475E0799294C","E","B",1883,21,3395.2,250,640.9,27
2024,65.822,1.4,2.631,"61 RUE RIQUET 750 PARIS","2475E0365084S","C","C",1948,43,5171.2,940.5,461.7,84
2024,30.365,1.125,2.631,"16 RUE RIQUET 750 PARIS","2475E0860042O","C","C",2012,48.9,4498.7,929.1,418,16
2024,435.533,1.523,2.631,"4 RUE ROBERT DE FLERS 750 PARIS","2475E2464543D","C","C",1975,56.9,8461.7,1252.7,944,220
2024,14.076,1.005,2.631,"9 RUE ROBERT FLEURY 750 PARIS","2475E0500331N","C","C",1895,34.6,2940.5,622.5,372.6,14
2024,132.898,5.111,2.631,"3 RUE ROBERT HOUDIN 750 PARIS","2475E3710411D","C","A",1990,56,4239,303.8,961.3,41
2024,27.271,1.435,2.631,"18 RUE ROBERT HOUDIN 750 PARIS","2475E2968778U","C","C",1993,80,10825,2331.7,1220.2,24
2024,52.61,2.104,2.631,"13 RUE ROBERT HOUDIN 750 PARIS","2475E2903320E","C","C",1993,90,10964.9,2348.8,1248.1,28
2024,101.784,2.61,2.631,"37 RUE ROUSSELET 750 PARIS","2475E2208045V","G","C",1945,4.8,2163.6,158.7,454,57
2024,32.272,1.113,2.631,"28 RUE ROUSSELET 750 PARIS","2475E0859850E","E","E",1970,35.8,9532,2122.9,657,32
2024,125.177,3.477,2.631,"4 PASSAGE RUELLE 750 PARIS","2475E0488204C","E","B",1900,30,4222.1,311.3,767.1,23
2024,89.243,5.578,2.631,"44 RUE SAINT ANTOINE 750 PARIS","2475E1910466M","E","B",1945,71.7,8190.6,573.8,1383,16
2024,52.025,1.084,2.631,"13 RUE CHEVERT 750 PARIS","2475E1713779P","E","E",1920,24.3,7410.6,1648.5,508,60
2024,45.767,1.578,2.631,"20 RUE CLAIRAUT 750 PARIS","2375E4569043K","D","D",1945,49.5,9980.9,2168.9,1279.5,29
2024,37.237,1.379,2.631,"50 AVENUE CLAUDE VELLEFAUX 750 PARIS","2475E1296606M","E","E",1975,40.2,9345.7,2028.8,714,15
2024,48.74,1.434,2.631,"15 RUE CLER 750 PARIS","2375E4548697W","E","E",1970,34.7,9561.9,2078.4,737,45
2024,29.002,1.611,2.631,"40 RUE CLISSON 750 PARIS","2475E1460605D","D","D",1976,49,10967.8,2006.5,912.3,112
2024,52.738,0.776,2.631,"12 RUE COPREAUX 750 PARIS","2475E2089138M","D","D",1972,14.8,3772.7,667.8,367,144
2024,25.319,2.532,2.631,"71 RUE CROZATIER 750 PARIS","2475E0707816S","D","D",1870,52.3,8716.1,1575.4,897,29
2024,28.869,0.412,2.631,"16 RUE CURIAL 750 PARIS","2475E4335322E","C","A",NA,25.4,2905.8,48.3,283.2,156
2024,44.002,4.4,2.631,"13 RUE D AGUESSEAU 750 PARIS","2475E1728855L","F","F",1949,90.1,27490.4,6792.5,2374,13
2024,32.449,1.545,2.631,"33 RUE D ASSAS 750 PARIS","2375E4563491W","G","G",1850,23.6,11687.2,2619.4,776,22
2024,57.63,1.201,2.631,"61 RUE D AUTEUIL 750 PARIS","2475E4542480U","E","E",1960,17.8,4929.6,1047.3,547,158
2024,31.256,2.084,2.631,"25 RUE D EUPATORIA 750 PARIS","2475E3109535N","E","E",1961,67,20499.4,4520.3,2062.6,30
2024,59.294,4.235,2.631,"41 RUE D HAUTPOUL 750 PARIS","2475E2291898Y","E","B",1958,56.7,8093.7,566.8,1367,29
2024,191.115,1.144,2.631,"36 AVENUE D ITALIE 750 PARIS","2475E3877024I","D","D",1948,65.7,15114,2495.1,1426,1207
2024,38.518,1.204,2.631,"8 VILLA DANCOURT 750 PARIS","2475E1617105J","D","D",1945,49.7,9768.7,2137.5,682,34
2024,33.129,1.035,2.631,"3 VILLA DANCOURT 750 PARIS","2475E4086384Q","E","E",1945,27.3,7125.1,1557.8,727,34
2024,74.938,3.944,2.631,"25 RUE DANIELLE CASANOVA 750 PARIS","2475E2755416O","D","B",1945,41.8,4509.9,292.3,1012,32
2024,12.971,1.297,2.631,"16 RUE DAUBIGNY 750 PARIS","2475E0752533P","F","F",1945,87.4,28682.6,6349.3,1904.5,35
2024,145.698,6.335,2.631,"78 AVENUE DAUMESNIL 750 PARIS","2475E1702426Y","C","A",1991,73,5684,414.2,988.4,37
2024,51.907,1.104,2.631,"212 AVENUE DAUMESNIL 750 PARIS","2475E2566786O","D","D",1973,28.5,6025.6,1281.7,697,51
2024,47.278,3.152,2.631,"256 AVENUE DAUMESNIL 750 PARIS","2475E0291110O","D","B",1945,57.5,5442.9,402.3,950,13
2024,43.901,2.091,2.631,"24 PLACE DAUPHINE 750 PARIS","2475E2358755J","F","E",1945,59.7,18942.6,3579,1746,22
2024,19.559,1.151,2.631,"124 BOULEVARD DAVOUT 750 PARIS","2475E3238339N","D","D",1935,60,12913.5,2832.8,1313.1,46
2024,279.974,2.353,2.631,"27 RUE DE BAGNOLET 750 PARIS","2475E0582215X","E","B",1989,21.2,2985.2,212.3,575,129
2024,35.58,1.977,2.631,"44 RUE DE BELLECHASSE 750 PARIS","2475E0804249R","C","C",1900,62.1,6314.9,1107.4,635,20
2024,45.478,2.166,2.631,"69 BOULEVARD DE BELLEVILLE 750 PARIS","2475E3111092K","E","B",1945,17.5,2826.4,192.4,694,22
2024,35.331,2.524,2.631,"108 BOULEVARD DE BELLEVILLE 750 PARIS","2475E4198817Z","E","E",1850,32,7859,1737.8,994.1,14
2024,55.057,1.488,2.631,"307 RUE DE BELLEVILLE 750 PARIS","2475E0144724I","D","D",1974,72,12837.5,2862.4,876,39
2024,20.128,1.677,2.631,"41 RUE DE BERCY 750 PARIS","2475E2162759B","D","D",NA,53.6,12012.3,2655,1114.5,12
2024,69.068,3.635,2.631,"17 RUE DE BERRI 750 PARIS","2475E0408757L","D","B",1978,52.8,4847.5,349,875,24
2024,101.401,2.668,2.631,"31 BOULEVARD DE BONNE NOUVELLE 750 PARIS","2475E3140653J","D","D",1945,72.3,13906.8,3037.4,1584,20
2024,78.914,1.338,2.631,"49 RUE DE BOULAINVILLIERS 750 PARIS","2475E1737486K","D","D",1960,108,20278.7,3767,1675,66
2024,111.97,1.217,2.631,"94 RUE DE BUZENVAL 750 PARIS","2475E0402073J","G","G",1945,27.6,9724.6,3030.5,979,96
2024,128.201,1.424,2.631,"295 RUE DE CHARENTON 750 PARIS","2475E4201314A","F","F",1964,67,21336.2,4792.9,2015.2,16
2024,112.062,1.494,2.631,"195 RUE DE CHARENTON 750 PARIS","2475E4370867H","E","D",1930,19.7,4626.7,804.7,737,81
2024,39.897,1.14,2.631,"173 RUE DE CHARENTON 750 PARIS","2475E4073392Y","D","D",1960,39.3,9541.2,1605.3,915,125
2024,39.445,1.233,2.631,"93 AVENUE DE CHOISY 750 PARIS","2475E0761236I","C","C",1968,55.2,9060,1639,823,63
2024,56.561,4.713,2.631,"86 RUE DE CLIGNANCOURT 750 PARIS","2475E3853109N","F","B",NA,35,5562.3,416.1,1225.9,12
2024,29.338,1.467,2.631,"10 AVENUE DE CORBERA 750 PARIS","2475E2655016A","E","D",1925,38.7,9855.2,1939.5,1269,23
2024,37.384,2.077,2.631,"29 RUE DE COULMIERS 750 PARIS","2475E3612472G","D","D",1970,74,14712.6,3255.4,1499,112
2024,183.755,3.675,2.631,"174 RUE DE COURCELLES 750 PARIS","2475E3368971V","F","E",1910,9.8,4386.8,824.9,667,72
2024,196.296,1.558,2.631,"33 RUE DE CROULEBARBE 750 PARIS","2475E3453078S","C","C",1960,60,9404.5,1578,912,136
2024,73.412,0.825,2.631,"71 RUE DE DUNKERQUE 750 PARIS","2475E3209206A","D","D",1930,35.3,7653.6,1697.9,775,99
2024,147.253,3.776,2.631,"72 AVENUE DE FLANDRE 750 PARIS","2475E0189545F","F","F",1945,24,8417.3,1850.3,832,63
2024,116.176,1.471,2.631,"147 AVENUE DE FRANCE 750 PARIS","2475E3965131B","B","B",2013,42.8,2830,428.4,348,26
2024,81.292,2.71,2.631,"4 AVENUE DE FRIEDLAND 750 PARIS","2475E0418101V","G","C",1945,5.5,2143.5,154.6,451,17
2024,107.802,3.369,2.631,"7 BOULEVARD DE GRENELLE 750 PARIS","2475E1016122Q","F","E",1945,62,19452.5,4216,1698,33
2024,242.258,1.425,2.631,"17 RUE DE JAVEL 750 PARIS","2475E1373568O","C","C",1960,36.2,5936.7,1086.3,518,174
2024,108.408,1.355,2.631,"103 RUE DE JAVEL 750 PARIS","2475E3771473R","E","E",1930,22.5,7041,1449,888,82
2024,109.063,4.544,2.631,"88 QUAI DE JEMMAPES 750 PARIS","2475E0313065Z","D","B",NA,29.2,3097.4,221.4,592.1,24
2024,136.766,1.537,2.631,"33 RUE DE L AMIRAL MOUCHEZ 750 PARIS","2475E3810925B","G","F",1933,28.4,12340.7,2516.9,1475,192
2024,77.141,1.455,2.631,"94 RUE DE L ASSOMPTION 750 PARIS","2475E0237474Q","F","F",1957,11,4736.1,1042.8,339,88
2024,319.776,5.814,2.631,"6 RUE DE L AUBRAC 750 PARIS","2475E4050160K","D","B",1994,109,9041.1,664.8,1902.4,55
2024,28.571,1.361,2.631,"29 RUE DE L AUDE 750 PARIS","2475E0308515Z","E","C",1900,12.8,3102.2,439.7,494,23
2024,112.4,1.135,2.631,"39 RUE DE L EGLISE 750 PARIS","2475E3040145R","D","D",1948,29.3,6634.6,1172.4,711,97
2024,45.186,2.152,2.631,"12 RUE DE L ETOILE 750 PARIS","2475E3821616G","E","D",1950,24.9,6548.6,1230.3,922,50
2024,64.199,4.012,2.631,"5 RUE DE L OLIVE 750 PARIS","2475E4443161V","B","A",NA,34.7,1598.4,118.7,461,11
2024,63.402,2.113,2.631,"42 RUE DE L OURCQ 750 PARIS","2475E2364100Y","C","C",2000,66.3,7923.3,1683.2,1058,24
2024,102.246,1.44,2.631,"5 RUE DE LA CHAISE 750 PARIS","2475E1661706U","D","D",1948,18.3,4133,696.2,436,123
2024,21.432,1.786,2.631,"98 RUE DE LA CONVENTION 750 PARIS","2475E3200399H","D","D",NA,22,5477.9,776.5,505.1,87
2024,26.326,1.755,2.631,"47 RUE DE LA CROIX NIVERT 750 PARIS","2475E1759659F","D","D",1980,64,11118.9,2004.4,949.4,26
2024,88.313,3.271,2.631,"3 VILLA DE LA FAISANDERIE 750 PARIS","2275E3240240O","E","D",1975,32,7259.2,1231.4,833,10
2024,47.683,1.589,2.631,"18 RUE DE LA FOLIE REGNAULT 750 PARIS","2475E1995260U","D","D",NA,45,9647.7,2104,979.5,30
2024,94.88,2.433,2.631,"29 RUE DE LA FONTAINE AU ROI 750 PARIS","2475E1594741F","E","B",1945,43.8,6267.8,438.1,1080,44
2024,113.269,1.205,2.631,"29 RUE DE LA GRANGE AUX BELLES 750 PARIS","2475E1731693P","D","D",1968,58.5,11613.8,2589.2,786,97
2024,134.366,7.465,2.631,"96 QUAI DE LA LOIRE 750 PARIS","2475E1623447H","D","B",1999,83,7018.5,515.4,1200.4,76
2024,140.942,6.712,2.631,"96 QUAI DE LA LOIRE 750 PARIS","2475E1623447H","D","B",1999,83,7018.5,515.4,1200.4,76
2024,112.779,3.889,2.631,"32 RUE DE LA MARE 750 PARIS","2475E2679830K","E","B",1945,17,2487.6,170,629,17
2024,61.402,2.924,2.631,"57 AVENUE DE LA MOTTE PICQUET 750 PARIS","2475E2198395R","E","D",1953,102.5,27473.5,5053.2,2353,60
2024,71.4,2.746,2.631,"11 PLACE DE LA NATION 750 PARIS","2475E3129184G","F","E",1900,19.8,7233.5,1385.3,975,12
2024,313.221,6.525,2.631,"55 RUE DE LA PLAINE 750 PARIS","2475E2324165Z","D","B",1996,78.8,7378.8,543.9,1255.1,31
2024,71.03,2.089,2.631,"8 RUE DE LA POMPE 750 PARIS","2475E0958370K","D","D",2005,24,3996.7,847.9,333,15
2024,49.969,2.776,2.631,"34 RUE DE LA POMPE 750 PARIS","2475E1769622K","E","E",1945,35,10686.9,2135,863,20
2024,108.098,2.514,2.631,"31 RUE DE LA PROCESSION 750 PARIS","2475E3646268C","F","E",1960,52,15978.1,3272.2,1859,50
2024,65.564,2.115,2.631,"24 RUE DE LA REINE BLANCHE 750 PARIS","2475E0207072I","D","D",1945,64.2,10243.2,2248.4,969,32
2024,7.6,0.633,2.631,"194 RUE DE LA ROQUETTE 750 PARIS","2475E2712450A","E","E",1979,52,12313.9,2747.9,1424.3,12
2024,48.916,3.494,2.631,"128 RUE DE LA TOMBE ISSOIRE 750 PARIS","2475E0282707J","E","C",1979,25.1,4200.2,450.6,676,17
2024,35.673,1.019,2.631,"122 RUE DE LA TOMBE ISSOIRE 750 PARIS","2475E2653917T","E","E",1948,43.3,8560.7,2253.2,1392,80
2024,27.664,1.537,2.631,"12 RUE DU CROISSANT 750 PARIS","2475E0982395L","C","C",1989,63.7,7730.1,1338.5,762,18
2024,52.907,1.89,2.631,"62 RUE DU DESSOUS DES BERGES 750 PARIS","2475E2278531V","C","C",2015,59.6,5161.2,1117.8,406.2,28
2024,56.404,1.484,2.631,"7 RUE DU DOBROPOL 750 PARIS","2475E0886465V","E","E",1931,93.2,17794.9,5675.9,1696,43
2024,38.955,1.18,2.631,"11 RUE DU DOBROPOL 750 PARIS","2475E1980385R","F","F",1948,24.5,8744.7,1949.8,595,19
2024,61.078,3.215,2.631,"7 RUE DU DOCTEUR ROUX 750 PARIS","2475E1115759V","F","C",1945,90.5,13478.1,995.1,2215,18
2024,31.698,2.641,2.631,"5 RUE DU DOCTEUR ROUX 750 PARIS","2375E4526997G","F","F",1948,31.4,12171.7,2700.4,1082,13
2024,26.304,2.192,2.631,"3 RUE DU DOCTEUR VICTOR HUTINEL 750 PARIS","2475E0508658U","F","E",1962,53,19381.7,3389.1,1816.1,13
2024,32.126,2.471,2.631,"84 RUE DU FAUBOURG SAINT ANTOINE 750 PARIS","2475E3871793D","F","C",1890,23.3,4907.9,640.2,984,21
2024,97.349,3.14,2.631,"80 RUE DU FAUBOURG SAINT ANTOINE 750 PARIS","2475E3892787P","F","B",1895,42.4,6101.3,457.5,1322.5,31
2024,45.066,0.959,2.631,"315 RUE DU FAUBOURG SAINT ANTOINE 750 PARIS","2275E3240598I","F","F",1970,33.8,10993.3,2455.9,741,46
2024,126.045,3.074,2.631,"135 RUE DU FAUBOURG SAINT ANTOINE 750 PARIS","2475E1615378Y","D","B",1893,42,3729.2,268.1,697.3,20
2024,158.457,3.234,2.631,"75 RUE DU FAUBOURG SAINT MARTIN 750 PARIS","2475E0084519T","E","B",1945,35.9,4384.4,322.7,787,46
2024,14.168,0.886,2.631,"230 RUE DU FAUBOURG SAINT MARTIN 750 PARIS","2475E2910537T","D","D",1952,33.5,7519.3,1653.4,800,20
2024,60.82,1.322,2.631,"25 RUE DU HAMEAU 750 PARIS","2475E1160485B","D","D",1972,49.7,10220.7,1790.3,944,77
2024,274.893,3.021,2.631,"90 AVENUE DU MAINE 750 PARIS","2475E4534450Y","D","B",1981,19.5,2483.6,169.7,526,189
2024,29.64,1.411,2.631,"130 AVENUE DU MAINE 750 PARIS","2475E2154447J","F","F",1964,69.2,28189.1,6327.9,1860,21
2024,50.126,2.387,2.631,"26 RUE DU MAROC 750 PARIS","2475E1563805J","C","C",1991,86,7290.1,1504,747.3,36
2024,44.008,1.572,2.631,"69 RUE DU MONTPARNASSE 750 PARIS","2475E0944621P","D","D",1960,75,11615.8,2584.5,806,34
2024,76.7,5.9,2.631,"16 RUE DU MOULIN DES LAPINS 750 PARIS","2475E1623825V","D","B",1999,91.8,8779.1,652.2,1478,61
2024,78.603,4.367,2.631,"31 RUE DU PETIT MUSC 750 PARIS","2475E3512129X","G","C",1945,55.7,13378.1,1002.4,2758,41
2024,76.601,2.321,2.631,"74 RUE DU ROCHER 750 PARIS","2475E3905263L","G","F",1900,28.3,12629.1,2832.6,1228,68
2024,30.026,1.58,2.631,"4 RUE DU ROI DE SICILE 750 PARIS","2475E0999897P","E","E",1945,46.7,11482.1,2522.9,1044,19
2024,35.923,1.159,2.631,"46 RUE DU SIMPLON 750 PARIS","2475E0634519P","E","E",1961,57.2,16962.8,3803.8,1126,29
2024,106.813,1.387,2.631,"12 RUE DU TERRAGE 750 PARIS","2475E2202758M","E","B",1945,53.3,6966.8,480.1,1189,48
2024,193.515,2.846,2.631,"5 RUE DUFRENOY 750 PARIS","2475E3710613X","E","E",1900,8.7,3888.8,602.3,500,100
2024,19.957,0.739,2.631,"90 RUE DUHESME 750 PARIS","2275E3238214Q","E","E",1968,57.7,15050.1,3369.4,1246,33
2024,36.949,1.421,2.631,"44 RUE DULONG 750 PARIS","2475E2339709V","D","D",1999,27.9,6242,1371.9,429.1,26
2024,101.56,1.319,2.631,"69 RUE DUNOIS 750 PARIS","2475E1800998E","D","D",1948,82.8,19058,3395.2,1710,260
2024,63.861,2.365,2.631,"2 RUE DUNOIS 750 PARIS","2475E3715275F","E","B",1945,32,4517.6,319.5,1015,31
2024,102.58,0.795,2.631,"44 RUE DURANTON 750 PARIS","2475E3997457J","E","E",1930,22.2,7315.5,1595,784,60
2024,16.34,0.908,2.631,"31 BOULEVARD EDGAR QUINET 750 PARIS","2475E3335483V","E","E",1975,44.5,13352.7,2988,1320,22
2024,76.167,5.078,2.631,"9 AVENUE EMILE ACOLLAS 750 PARIS","2475E1440887T","D","C",1929,113.5,16038,3038.4,1465,13
2024,23.771,0.88,2.631,"10 RUE EMILE DUCLAUX 750 PARIS","2475E2594069X","F","F",1900,9.9,4056.3,892.1,422,126
2024,28.4,2.185,2.631,"9 RUE ERARD 750 PARIS","2475E2014439L","G","G",1948,55,29156.9,6371.2,2080,12
2024,91.885,1.193,2.631,"25 RUE ERARD 750 PARIS","2475E0730898M","F","E",1949,25.5,7504.3,1402,855,70
2024,24.383,1.434,2.631,"40 RUE ERLANGER 750 PARIS","2475E2299470E","D","D",1934,79,18413.8,3423.9,1515,327
2024,102.391,3.531,2.631,"11 RUE ERNEST PSICHARI 750 PARIS","2475E0332040U","D","C",1930,102.3,14490.1,2264.8,1548,16
2024,89.769,1.522,2.631,"36 RUE ETIENNE MAREY 750 PARIS","2475E1499963X","E","E",1945,11.1,3835.5,719.6,448,64
2024,113.917,3.675,2.631,"86 BOULEVARD FLANDRIN 750 PARIS","2275E3238349V","D","D",1900,209.2,44211.7,10303.6,3959,20
2024,78.459,3.411,2.631,"50 BOULEVARD FLANDRIN 750 PARIS","2475E2784735F","E","E",1945,21.6,5365.8,1164.2,579,17
2024,134.849,6.129,2.631,"22 AVENUE FOCH 750 PARIS","2475E1075487X","F","F",1850,13.3,4998.1,1102,354,39
2024,187.94,1.305,2.631,"9 RUE FRIANT 750 PARIS","2475E1474203D","C","C",1978,74.5,8817.9,1948.4,631,52
2024,114.183,2.003,2.631,"239 AVENUE GAMBETTA 750 PARIS","2475E2247739N","D","D",1952,63,12004.3,2676.4,1082,52
2024,307.351,1.626,2.631,"211 AVENUE GAMBETTA 750 PARIS","2475E2452923F","D","D",1963,68,10563.9,2353,1001.1,112
2024,42.222,1.005,2.631,"138 AVENUE GAMBETTA 750 PARIS","2475E4146488I","D","D",1970,49,6897.4,1493.6,706.7,60
2024,19.562,1.151,2.631,"137 AVENUE GAMBETTA 750 PARIS","2475E2972956M","G","G",1967,50.6,27337.6,6161.2,2607,17
2024,102.673,6.845,2.631,"3 PASSAGE GAMBETTA 750 PARIS","2475E3912025N","D","B",1984,46,4916.2,357.8,1097,16
2024,40.754,1.101,2.631,"28 PASSAGE GAMBETTA 750 PARIS","2475E4572235F","D","D",1982,50.9,7771.6,1664,880,115
2024,259.175,1.246,2.631,"13 RUE GANDON 750 PARIS","2475E0015072S","C","C",1969,57.1,5572.8,1215.7,391.2,112
2024,29.434,1.549,2.631,"12 RUE GANDON 750 PARIS","2475E4017600C","E","E",NA,73,19619.5,4408.8,1873.9,107
2024,101.572,1.847,2.631,"9 RUE GANNERON 750 PARIS","2475E4259712C","D","D",1949,22,4999.1,775.7,638,57
2024,27.833,1.113,2.631,"35 RUE GEOFFROY SAINT HILAIRE 750 PARIS","2475E2932802C","F","F",1956,47,14344.8,3593.2,1349,62
2024,53.235,1.479,2.631,"22 RUE GEORGES BIZET 750 PARIS","2475E0223180W","D","D",1970,18.8,4285.9,925.7,334,39
2024,95.03,2.022,2.631,"21 RUE GEORGES DUHAMEL 750 PARIS","2475E4515216E","C","C",2002,96.5,11716.7,2530,1203.7,123
2024,43.115,1.96,2.631,"10 RUE GEORGES DUHAMEL 750 PARIS","2475E4514367N","C","C",2003,55,6715.5,1451.1,693,44
